0.0	-0.691008	-1.37421	-0.218624
0.00015625	-0.726144	-1.32736	-0.296704
0.0003125	-0.554368	-1.40934	-0.562176
0.00046875	-0.636352	-1.62797	-0.433344
0.000625	-0.70272	-1.69824	-0.569984
0.00078125	-0.609024	-1.7568	-0.515328
0.0009375	-0.589504	-1.76461	-0.62464
0.00109375	-0.72224	-1.94419	-0.675392
0.00125	-0.730048	-2.01837	-0.815936
0.00140625	-0.589504	-2.06131	-0.835456
0.0015625	-0.671488	-2.09645	-0.89792
0.00171875	-0.76128	-2.19014	-1.01504
0.001875	-0.66368	-2.23699	-0.913536
0.00203125	-0.554368	-2.12768	-0.983808
0.0021875	-0.655872	-2.23309	-0.968192
0.00234375	-0.788608	-2.22918	-1.02285
0.0025	-0.671488	-2.22138	-1.03456
0.00265625	-0.726144	-2.17453	-1.20634
0.0028125	-0.714432	-2.15891	-1.24538
0.00296875	-0.765184	-2.03398	-1.13997
0.003125	-0.659776	-2.18234	-1.03066
0.00328125	-0.558272	-1.98714	-1.20634
0.0034375	-0.737856	-2.00275	-1.04237
0.00359375	-0.70272	-1.78413	-1.10874
0.00375	-0.64416	-1.82707	-1.09702
0.00390625	-0.745664	-1.77242	-1.14778
0.0040625	-0.726144	-1.62797	-1.22195
0.00421875	-0.784704	-1.55379	-1.06579
0.004375	-0.628544	-1.50304	-1.19072
0.00453125	-0.62464	-1.44838	-1.18682
0.0046875	-0.76128	-1.27661	-1.16339
0.00484375	-0.62464	-1.21024	-1.13997
0.005	-0.597312	-1.13997	-1.04237
0.00515625	-0.62464	-1.0736	-1.13606
0.0053125	-0.62464	-0.933056	-1.12435
0.00546875	-0.612928	-0.804224	-1.03456
0.005625	-0.64416	-0.796416	-1.28051
0.00578125	-0.452864	-0.6832	-1.17901
0.0059375	-0.558272	-0.495808	-1.12826
0.00609375	-0.452864	-0.445056	-1.19072
0.00625	-0.472384	-0.437248	-1.45619
0.00640625	-0.277184	-0.257664	-1.22195
0.0065625	-0.40992	-0.277184	-1.22195
0.00671875	-0.363072	-0.160064	-1.3664
0.006875	-0.261568	-0.132736	-1.37421
0.00703125	-0.222528	-0.070272	-1.55379
0.0071875	-0.2928	-0.03904	-1.51085
0.00734375	-0.179584	0.093696	-1.64358
0.0075	0.070272	0.121024	-1.57722
0.00765625	-0.007808	0.163968	-1.63578
0.0078125	0.015616	0.121024	-1.69824
0.00796875	0.113216	0.3904	-1.79584
0.008125	0.206912	0.21472	-1.86611
0.00828125	0.191296	0.347456	-1.98323
0.0084375	0.1952	0.324032	-1.98714
0.00859375	0.31232	0.437248	-2.09254
0.00875	0.456768	0.37088	-2.13158
0.00890625	0.460672	0.437248	-2.10816
0.0090625	0.511424	0.50752	-2.29165
0.00921875	0.675392	0.499712	-2.18234
0.009375	0.706624	0.562176	-2.26822
0.00953125	0.640256	0.499712	-2.22138
0.0096875	0.628544	0.62464	-2.36973
0.00984375	0.796416	0.562176	-2.39315
0.01	0.8784	0.659776	-2.51418
0.01015625	0.765184	0.589504	-2.40877
0.0103125	0.960384	0.733952	-2.55322
0.01046875	0.99552	0.710528	-2.42048
0.010625	1.05018	0.726144	-2.43219
0.01078125	0.960384	0.749568	-2.49856
0.0109375	1.10483	0.823744	-2.29555
0.01109375	1.01894	0.835456	-2.48685
0.01125	0.948672	0.730048	-2.4439
0.01140625	0.909632	0.921344	-2.47123
0.0115625	1.15949	0.933056	-2.35411
0.01171875	1.03066	0.95648	-2.38925
0.011875	1.01894	0.93696	-2.3424
0.01203125	1.23366	1.15168	-2.08474
0.0121875	1.19462	1.08141	-2.08083
0.01234375	0.979904	0.979904	-2.07302
0.0125	1.06579	1.34688	-2.18624
0.01265625	0.99552	1.18682	-1.81536
0.0128125	0.952576	1.21414	-1.98323
0.01296875	0.8784	1.21024	-1.68262
0.013125	0.972096	1.43667	-1.63578
0.01328125	1.02675	1.38592	-1.43277
0.0134375	0.972096	1.52256	-1.40544
0.01359375	0.827648	1.49523	-1.28832
0.01375	0.749568	1.60064	-1.14387
0.01390625	0.796416	1.64358	-1.09312
0.0140625	0.632448	1.50694	-1.09312
0.01421875	0.577792	1.63968	-0.901824
0.014375	0.687104	1.70605	-0.726144
0.01453125	0.687104	1.72166	-0.60512
0.0146875	0.519232	1.65139	-0.534848
0.01484375	0.511424	1.76851	-0.40992
0.015	0.437248	1.82707	-0.296704
0.01515625	0.406016	1.69434	-0.382592
0.0153125	0.265472	1.69434	-0.269376
0.01546875	0.25376	1.74899	-0.109312
0.015625	0.183488	1.76851	0.121024
0.01578125	0.132736	1.65139	0.179584
0.0159375	0.242048	1.67872	0.218624
0.01609375	0.105408	1.69434	0.363072
0.01625	0.074176	1.64358	0.296704
0.01640625	0.07808	1.58893	0.488
0.0165625	0.070272	1.51475	0.421632
0.01671875	-0.167872	1.38592	0.491904
0.016875	-0.124928	1.3703	0.484096
0.01703125	-0.101504	1.24147	0.491904
0.0171875	-0.230336	1.15168	0.60512
0.01734375	-0.288896	1.00333	0.581696
0.0175	-0.230336	1.11654	0.593408
0.01765625	-0.226432	0.788608	0.562176
0.0178125	-0.284992	0.769088	0.488
0.01796875	-0.437248	0.671488	0.655872
0.018125	-0.394304	0.64416	0.3904
0.01828125	-0.33184	0.288896	0.42944
0.0184375	-0.577792	0.2928	0.460672
0.01859375	-0.50752	0.206912	0.343552
0.01875	-0.484096	-0.031232	0.277184
0.01890625	-0.488	-0.218624	0.288896
0.0190625	-0.484096	-0.245952	0.335744
0.01921875	-0.60512	-0.42944	0.128832
0.019375	-0.472384	-0.577792	0.191296
0.01953125	-0.425536	-0.550464	-0.035136
0.0196875	-0.609024	-0.901824	0.081984
0.01984375	-0.562176	-0.8784	-0.167872
0.02	-0.577792	-1.03066	-0.062464
0.02015625	-0.628544	-1.22976	-0.27328
0.0203125	-0.769088	-1.3625	-0.359168
0.02046875	-0.589504	-1.34688	-0.284992
0.020625	-0.651968	-1.5616	-0.523136
0.02078125	-0.636352	-1.70605	-0.488
0.0209375	-0.737856	-1.69043	-0.503616
0.02109375	-0.44896	-1.77242	-0.554368
0.02125	-0.66368	-1.86611	-0.648064
0.02140625	-0.730048	-2.01837	-0.772992
0.0215625	-0.632448	-2.00275	-0.815936
0.02171875	-0.640256	-2.06131	-0.784704
0.021875	-0.72224	-2.17453	-0.948672
0.02203125	-0.76128	-2.21747	-0.933056
0.0221875	-0.64416	-2.15891	-0.909632
0.02234375	-0.56608	-2.12378	-1.03066
0.0225	-0.76128	-2.22138	-1.01114
0.02265625	-0.730048	-2.15891	-1.15949
0.0228125	-0.675392	-2.11597	-0.933056
0.02296875	-0.60512	-2.11987	-1.15558
0.023125	-0.745664	-2.22528	-1.08922
0.02328125	-0.815936	-1.96371	-1.05018
0.0234375	-0.694912	-2.06912	-0.925248
0.02359375	-0.74176	-1.97542	-1.08531
0.02375	-0.76128	-1.86611	-1.00723
0.02390625	-0.769088	-1.71386	-1.08531
0.0240625	-0.659776	-1.72166	-0.987712
0.02421875	-0.691008	-1.63187	-0.991616
0.024375	-0.737856	-1.55379	-1.06189
0.02453125	-0.718336	-1.48352	-1.10874
0.0246875	-0.694912	-1.43277	-1.11264
0.02484375	-0.691008	-1.35078	-1.08141
0.025	-0.70272	-1.28832	-1.05798
0.02515625	-0.671488	-1.12435	-1.03066
0.0253125	-0.64416	-1.0736	-1.01504
0.02546875	-0.542656	-1.06579	-1.09702
0.025625	-0.56608	-0.831552	-1.04237
0.02578125	-0.562176	-0.745664	-1.05018
0.0259375	-0.558272	-0.694912	-1.21805
0.02609375	-0.554368	-0.691008	-1.12045
0.02625	-0.550464	-0.480192	-1.18682
0.02640625	-0.538752	-0.472384	-1.20634
0.0265625	-0.433344	-0.44896	-1.25709
0.02671875	-0.343552	-0.277184	-1.31955
0.026875	-0.491904	-0.343552	-1.21805
0.02703125	-0.37088	-0.093696	-1.53818
0.0271875	-0.206912	-0.13664	-1.4601
0.02734375	-0.206912	-0.05856	-1.6631
0.0275	-0.23424	-0.128832	-1.62406
0.02765625	-0.066368	0.17568	-1.5655
0.0278125	0.015616	0.0	-1.64749
0.02796875	0.03904	0.062464	-1.72947
0.028125	0.015616	0.089792	-1.97933
0.02828125	0.128832	0.327936	-1.91686
0.0284375	0.191296	0.113216	-1.97152
0.02859375	0.23424	0.316224	-1.96762
0.02875	0.222528	0.296704	-2.07693
0.02890625	0.366976	0.31232	-2.32288
0.0290625	0.562176	0.363072	-2.17453
0.02921875	0.542656	0.347456	-2.11597
0.029375	0.538752	0.433344	-2.27213
0.02953125	0.659776	0.417728	-2.30726
0.0296875	0.737856	0.562176	-2.40096
0.02984375	0.601216	0.386496	-2.4439
0.03	0.667584	0.554368	-2.52589
0.03015625	0.85888	0.628544	-2.44
0.0303125	0.89792	0.577792	-2.50637
0.03046875	0.890112	0.456768	-2.51808
0.030625	0.976	0.640256	-2.41658
0.03078125	1.04237	0.70272	-2.47904
0.0309375	1.04237	0.66368	-2.52589
0.03109375	0.83936	0.671488	-2.51027
0.03125	1.09312	0.835456	-2.42438
0.03140625	0.979904	0.808128	-2.42438
0.0315625	0.983808	0.710528	-2.56102
0.03171875	1.06579	0.874496	-2.40486
0.031875	1.21805	0.99552	-2.2409
0.03203125	1.08922	0.948672	-2.20966
0.0321875	1.08922	0.987712	-2.22918
0.03234375	1.11654	1.10874	-2.09254
0.0325	1.13606	1.06579	-2.15891
0.03265625	0.952576	1.08922	-2.03008
0.0328125	0.948672	1.24928	-1.90515
0.03296875	0.987712	1.21414	-1.81146
0.033125	1.03066	1.30394	-1.80755
0.03328125	1.02675	1.33907	-1.58112
0.0334375	0.95648	1.43667	-1.5577
0.03359375	1.06579	1.54208	-1.32346
0.03375	0.948672	1.56941	-1.2688
0.03390625	0.772992	1.62016	-1.23757
0.0340625	0.679296	1.62016	-1.09702
0.03421875	0.757376	1.62797	-1.09312
0.034375	0.589504	1.69824	-0.894016
0.03453125	0.601216	1.71776	-0.85888
0.0346875	0.616832	1.78022	-0.628544
0.03484375	0.632448	1.81536	-0.538752
0.035	0.534848	1.74509	-0.480192
0.03515625	0.534848	1.78022	-0.694912
0.0353125	0.452864	1.83878	-0.238144
0.03546875	0.37088	1.81926	-0.245952
0.035625	0.23424	1.69434	-0.144448
0.03578125	0.288896	1.80365	-0.031232
0.0359375	0.160064	1.79974	0.093696
0.03609375	0.187392	1.77242	0.066368
0.03625	0.218624	1.70605	0.277184
0.03640625	0.093696	1.7607	0.402112
0.0365625	0.062464	1.66701	0.308416
0.03671875	-0.007808	1.5616	0.347456
0.036875	0.03904	1.53818	0.304512
0.03703125	-0.1952	1.33517	0.519232
0.0371875	-0.132736	1.39763	0.441152
0.03734375	-0.0976	1.21414	0.569984
0.0375	-0.144448	1.05408	0.472384
0.03765625	-0.261568	1.03066	0.601216
0.0378125	-0.265472	1.00333	0.530944
0.03796875	-0.222528	0.753472	0.52704
0.038125	-0.300608	0.737856	0.515328
0.03828125	-0.406016	0.62464	0.558272
0.0384375	-0.441152	0.472384	0.343552
0.03859375	-0.33184	0.203008	0.366976
0.03875	-0.339648	0.308416	0.472384
0.03890625	-0.542656	0.027328	0.347456
0.0390625	-0.519232	-0.160064	0.222528
0.03921875	-0.452864	-0.199104	0.402112
0.039375	-0.50752	-0.296704	0.226432
0.03953125	-0.597312	-0.569984	0.042944
0.0396875	-0.52704	-0.667584	0.187392
0.03984375	-0.386496	-0.60512	0.179584
0.04	-0.558272	-0.991616	0.042944
0.04015625	-0.589504	-1.02285	-0.199104
0.0403125	-0.495808	-1.16339	-0.152256
0.04046875	-0.597312	-1.22976	-0.320128
0.040625	-0.675392	-1.4601	-0.382592
0.04078125	-0.5856	-1.48742	-0.366976
0.0409375	-0.550464	-1.52256	-0.476288
0.04109375	-0.648064	-1.74899	-0.593408
0.04125	-0.640256	-1.7607	-0.620736
0.04140625	-0.550464	-1.76851	-0.523136
0.0415625	-0.569984	-1.8544	-0.737856
0.04171875	-0.769088	-2.01837	-0.753472
0.041875	-0.651968	-2.02227	-0.862784
0.04203125	-0.601216	-2.12378	-0.776896
0.0421875	-0.675392	-2.1433	-1.23757
0.04234375	-0.714432	-2.17453	-0.979904
0.0425	-0.691008	-2.17062	-0.91744
0.04265625	-0.636352	-2.10426	-1.01504
0.0428125	-0.691008	-2.16672	-0.999424
0.04296875	-0.749568	-2.06912	-1.28832
0.043125	-0.687104	-2.10816	-0.983808
0.04328125	-0.675392	-2.07693	-1.12045
0.0434375	-0.706624	-2.0496	-0.948672
0.04359375	-0.812032	-1.92858	-1.08141
0.04375	-0.726144	-1.95981	-0.972096
0.04390625	-0.749568	-1.89344	-1.05408
0.0440625	-0.812032	-1.82707	-1.00333
0.04421875	-0.788608	-1.62016	-1.02285
0.044375	-0.737856	-1.62016	-0.976
0.04453125	-0.796416	-1.6592	-1.03456
0.0446875	-0.80032	-1.51475	-0.976
0.04484375	-0.776896	-1.38592	-0.968192
0.045	-0.640256	-1.35859	-1.05798
